concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
police-consulate.i-was-robbed,Ինձ կողոպտել են։,,Indz koghoptel yen.,ˈindz kˌoʁoptˈel jˈen,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.i-want-a-lawyer,Ուզում եմ փաստաբան։,,Uzum yem p’astaban.,uzˈum jˈem pʰˌastabˈan,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.please-notify-my-consulate,"Խնդրում եմ, տեղեկացրե՛ք իմ հյուպատոսությանը։",,"Khndrum yem, teghekats’rek’ im hyupatosut’yany.","xndɾˈum jˈem, tˌeʁekatsʰɾˈekʰ ˈim hjˌupatˌosutʰjˈanə",,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.i-am-calling-the-police,Ես ոստիկանություն եմ կանչում։,,Yes vostikanut’yun yem kanch’um.,jes vˌostikˌanutʰjˈun jˈem kantʃʰˈum,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.am-i-under-arrest,Ես ձերբակալվա՞ծ եմ։,,Yes dzerbakalvats yem?,jes dzˌerbakalvˈats jˈem,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.no-thank-you-i-am-not-interested,"Ոչ, շնորհակալություն, ինձ չի հետաքրքրում։",,"Voch’, shnorhakalut’yun, indz ch’i hetak’rk’rum.","vˈotʃʰ, ʃənˌorhakˌalutʰjˈun, ˈindz tʃʰˈi hˌetakʰrkʰɾˈum",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.someone-attacked-me,Ինձ վրա հարձակվել են։,,Indz vra hardzakvel yen.,ˈindz vəɾˈa hˌardzakvˈel jˈen,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.i-did-not-agree-to-this-price,Ես այս գնին համաձայն չեմ եղել։,,Yes ays gnin hamadzayn ch’em yeghel.,jes ajs ɡənˈin hˌamadzˈajn tʃʰˈem jeʁˈel,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.please-write-the-report-number,"Խնդրում եմ, գրե՛ք արձանագրության համարը։",,"Khndrum yem, grek’ ardzanagrut’yan hamary.","xndɾˈum jˈem, ɡəɾˈekʰ ˌardzanˌaɡɾutʰjˈan hamˈaɾə",,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.it-happened-here,Դա տեղի է ունեցել այստեղ։,,Da teghi e unets’el aystegh.,da teʁˈi e ˌunetsʰˈel ajstˈeʁ,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.may-i-have-a-copy-of-the-report,Կարելի՞ է արձանագրության պատճենը։,,Kareli e ardzanagrut’yan patcheny?,kˌaɾelˈi e ˌardzanˌaɡɾutʰjˈan pattʃˈenə,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.i-will-not-sign-anything-i-cannot-read,"Չեմ ստորագրի ոչինչ, որ չեմ կարողանում կարդալ։",,"Ch’em storagri voch’inch’, vor ch’em karoghanum kardal.","tʃʰˈem əstˌoɾaɡɾˈi votʃʰˈintʃʰ, vor tʃʰˈem kˌaɾoʁanˈum kardˈal",,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.am-i-free-to-go,Կարո՞ղ եմ գնալ։,,Karogh yem gnal?,kaɾˌoʁ jˈem ɡənˈal,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
police-consulate.i-do-not-want-to-go-with-you,Չեմ ուզում Ձեզ հետ գնալ։,,Ch’em uzum Dzez het gnal.,tʃʰˈem uzˈum dzˈez het ɡənˈal,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
